2026-09-10 21:50:54,852 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA GeForce RTX 3090 | Peak FLOPS (BF16): 7.10e+13
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 86 (bf16 supported))
✓ Using Flash Attention 3: efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 2,
  "n_head": 1,
  "n_kv_head": 1,
  "n_embd": 128,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 4,194,304
value_embeds            : 4,194,304
lm_head                 : 4,194,304
transformer_matrices    : 393,228
scalars                 : 30
total                   : 12,976,170
Estimated FLOPs per token: 3.145750e+07
Auto-computed optimal batch size: 131,072 tokens
Scaling LRs by 0.5000 for batch size 131,072 (reference: 524,288)
Scaling weight decay from 0.280000 to 3.360004 for depth 2
Scaling the LR for the AdamW parameters ∝1/√(128/768) = 2.449490

================================================================================
  WARNING: DATASET UPGRADE REQUIRED
================================================================================

  Could not find: /local/s4414268/nanochat/results/task2_models/vocab_32768/base_data_climbmix

  nanochat recently switched from FinewebEdu-100B to ClimbMix-400B.
  Everyone who does `git pull` as of March 4, 2026 is expected to see this message.
  To upgrade to the new ClimbMix-400B dataset, run these two commands:

    python -m nanochat.dataset -n 170     # download ~170 shards, enough for GPT-2, adjust as desired
    python -m scripts.tok_train           # re-train tokenizer on new ClimbMix data

  For now, falling back to your old FinewebEdu-100B dataset...
================================================================================

Calculated number of iterations from target data:param ratio: 420
Total number of training tokens: 55,050,240
Tokens : Scaling params ratio: 12.00
Total training FLOPs estimate: 1.731743e+15
Tokens / micro-batch / rank: 32 x 2048 = 65,536
Tokens / micro-batch: 65,536
Total batch size 131,072 => gradient accumulation steps: 2
Step 00000 | Validation bpb: 3.171925
step 00000/00420 (0.00%) | loss: 10.397244 | lrm: 0.03 | dt: 18147.06ms | tok/sec: 7,222 | bf16_mfu: 0.32 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/00420 (0.24%) | loss: 10.394967 | lrm: 0.05 | dt: 196.54ms | tok/sec: 666,913 | bf16_mfu: 29.55 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/00420 (0.48%) | loss: 10.390917 | lrm: 0.07 | dt: 172.26ms | tok/sec: 760,890 | bf16_mfu: 33.71 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/00420 (0.71%) | loss: 10.384417 | lrm: 0.10 | dt: 140.57ms | tok/sec: 932,450 | bf16_mfu: 41.31 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/00420 (0.95%) | loss: 10.374795 | lrm: 0.12 | dt: 196.38ms | tok/sec: 667,433 | bf16_mfu: 29.57 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00005/00420 (1.19%) | loss: 10.360100 | lrm: 0.15 | dt: 181.26ms | tok/sec: 723,097 | bf16_mfu: 32.04 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00006/00420 (1.43%) | loss: 10.338918 | lrm: 0.17 | dt: 172.21ms | tok/sec: 761,121 | bf16_mfu: 33.72 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00007/00420 (1.67%) | loss: 10.308380 | lrm: 0.20 | dt: 160.83ms | tok/sec: 814,977 | bf16_mfu: 36.11 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00008/00420 (1.90%) | loss: 10.263479 | lrm: 0.23 | dt: 180.40ms | tok/sec: 726,562 | bf16_mfu: 32.19 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00009/00420 (2.14%) | loss: 10.195960 | lrm: 0.25 | dt: 196.13ms | tok/sec: 668,296 | bf16_mfu: 29.61 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00010/00420 (2.38%) | loss: 10.106368 | lrm: 0.28 | dt: 182.00ms | tok/sec: 720,164 | bf16_mfu: 31.91 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00095/00420 (22.62%) | loss: 5.692553 | lrm: 1.00 | dt: 203.07ms | tok/sec: 645,466 | bf16_mfu: 28.60 | epoch: 1 pq: 0 rg: 26 | total time: 0.28m | eta: 1.1m
step 00096/00420 (22.86%) | loss: 5.673352 | lrm: 1.00 | dt: 198.11ms | tok/sec: 661,614 | bf16_mfu: 29.31 | epoch: 1 pq: 0 rg: 26 | total time: 0.28m | eta: 1.1m
step 00097/00420 (23.10%) | loss: 5.657544 | lrm: 1.00 | dt: 200.58ms | tok/sec: 653,467 | bf16_mfu: 28.95 | epoch: 1 pq: 0 rg: 26 | total time: 0.29m | eta: 1.1m
step 00098/00420 (23.33%) | loss: 5.644311 | lrm: 1.00 | dt: 204.59ms | tok/sec: 640,661 | bf16_mfu: 28.39 | epoch: 1 pq: 0 rg: 26 | total time: 0.29m | eta: 1.1m
step 00099/00420 (23.57%) | loss: 5.630353 | lrm: 1.00 | dt: 230.11ms | tok/sec: 569,612 | bf16_mfu: 25.24 | epoch: 1 pq: 0 rg: 27 | total time: 0.29m | eta: 1.1m
step 00100/00420 (23.81%) | loss: 5.618649 | lrm: 1.00 | dt: 215.91ms | tok/sec: 607,061 | bf16_mfu: 26.90 | epoch: 1 pq: 0 rg: 27 | total time: 0.30m | eta: 1.1m
step 00101/00420 (24.05%) | loss: 5.609583 | lrm: 1.00 | dt: 224.57ms | tok/sec: 583,661 | bf16_mfu: 25.86 | epoch: 1 pq: 0 rg: 27 | total time: 0.30m | eta: 1.1m
step 00102/00420 (24.29%) | loss: 5.601954 | lrm: 1.00 | dt: 201.79ms | tok/sec: 649,550 | bf16_mfu: 28.78 | epoch: 1 pq: 0 rg: 27 | total time: 0.30m | eta: 1.1m
step 00103/00420 (24.52%) | loss: 5.586683 | lrm: 1.00 | dt: 201.22ms | tok/sec: 651,399 | bf16_mfu: 28.86 | epoch: 1 pq: 0 rg: 28 | total time: 0.31m | eta: 1.1m
step 00104/00420 (24.76%) | loss: 5.576395 | lrm: 1.00 | dt: 203.48ms | tok/sec: 644,166 | bf16_mfu: 28.54 | epoch: 1 pq: 0 rg: 28 | total time: 0.31m | eta: 1.0m
step 00105/00420 (25.00%) | loss: 5.572123 | lrm: 1.00 | dt: 202.17ms | tok/sec: 648,330 | bf16_mfu: 28.73 | epoch: 1 pq: 0 rg: 28 | total time: 0.31m | eta: 1.0m
step 00106/00420 (25.24%) | loss: 5.557807 | lrm: 1.00 | dt: 196.20ms | tok/sec: 668,059 | bf16_mfu: 29.60 | epoch: 1 pq: 0 rg: 28 | total time: 0.32m | eta: 1.0m
step 00107/00420 (25.48%) | loss: 5.545949 | lrm: 1.00 | dt: 197.11ms | tok/sec: 664,980 | bf16_mfu: 29.46 | epoch: 1 pq: 0 rg: 29 | total time: 0.32m | eta: 1.0m
step 00108/00420 (25.71%) | loss: 5.534847 | lrm: 1.00 | dt: 207.28ms | tok/sec: 632,338 | bf16_mfu: 28.02 | epoch: 1 pq: 0 rg: 29 | total time: 0.32m | eta: 1.0m
step 00109/00420 (25.95%) | loss: 5.523864 | lrm: 1.00 | dt: 197.03ms | tok/sec: 665,232 | bf16_mfu: 29.47 | epoch: 1 pq: 0 rg: 29 | total time: 0.33m | eta: 1.0m
step 00110/00420 (26.19%) | loss: 5.509357 | lrm: 1.00 | dt: 206.34ms | tok/sec: 635,226 | bf16_mfu: 28.14 | epoch: 1 pq: 0 rg: 30 | total time: 0.33m | eta: 1.0m
step 00111/00420 (26.43%) | loss: 5.497757 | lrm: 1.00 | dt: 199.26ms | tok/sec: 657,785 | bf16_mfu: 29.14 | epoch: 1 pq: 0 rg: 30 | total time: 0.33m | eta: 1.0m
step 00112/00420 (26.67%) | loss: 5.489013 | lrm: 1.00 | dt: 204.15ms | tok/sec: 642,022 | bf16_mfu: 28.45 | epoch: 1 pq: 0 rg: 30 | total time: 0.34m | eta: 1.0m
step 00113/00420 (26.90%) | loss: 5.481823 | lrm: 1.00 | dt: 193.32ms | tok/sec: 678,006 | bf16_mfu: 30.04 | epoch: 1 pq: 0 rg: 30 | total time: 0.34m | eta: 1.0m
step 00114/00420 (27.14%) | loss: 5.472414 | lrm: 1.00 | dt: 235.49ms | tok/sec: 556,596 | bf16_mfu: 24.66 | epoch: 1 pq: 0 rg: 31 | total time: 0.35m | eta: 1.0m
step 00115/00420 (27.38%) | loss: 5.462663 | lrm: 1.00 | dt: 271.70ms | tok/sec: 482,410 | bf16_mfu: 21.37 | epoch: 1 pq: 0 rg: 31 | total time: 0.35m | eta: 1.0m
step 00116/00420 (27.62%) | loss: 5.444832 | lrm: 1.00 | dt: 207.34ms | tok/sec: 632,168 | bf16_mfu: 28.01 | epoch: 1 pq: 0 rg: 31 | total time: 0.35m | eta: 1.0m
step 00117/00420 (27.86%) | loss: 5.436997 | lrm: 1.00 | dt: 193.03ms | tok/sec: 679,036 | bf16_mfu: 30.09 | epoch: 1 pq: 0 rg: 31 | total time: 0.36m | eta: 1.0m
step 00118/00420 (28.10%) | loss: 5.427383 | lrm: 1.00 | dt: 213.32ms | tok/sec: 614,450 | bf16_mfu: 27.22 | epoch: 1 pq: 0 rg: 32 | total time: 0.36m | eta: 1.0m
step 00119/00420 (28.33%) | loss: 5.429667 | lrm: 1.00 | dt: 206.39ms | tok/sec: 635,077 | bf16_mfu: 28.14 | epoch: 1 pq: 0 rg: 32 | total time: 0.36m | eta: 1.0m
step 00120/00420 (28.57%) | loss: 5.411585 | lrm: 1.00 | dt: 222.62ms | tok/sec: 588,781 | bf16_mfu: 26.09 | epoch: 1 pq: 0 rg: 32 | total time: 0.37m | eta: 1.0m
step 00121/00420 (28.81%) | loss: 5.404445 | lrm: 1.00 | dt: 210.61ms | tok/sec: 622,351 | bf16_mfu: 27.57 | epoch: 1 pq: 0 rg: 32 | total time: 0.37m | eta: 1.0m
step 00122/00420 (29.05%) | loss: 5.392637 | lrm: 1.00 | dt: 214.99ms | tok/sec: 609,670 | bf16_mfu: 27.01 | epoch: 1 pq: 0 rg: 33 | total time: 0.37m | eta: 1.0m
step 00123/00420 (29.29%) | loss: 5.384182 | lrm: 1.00 | dt: 210.25ms | tok/sec: 623,413 | bf16_mfu: 27.62 | epoch: 1 pq: 0 rg: 33 | total time: 0.38m | eta: 1.0m
step 00124/00420 (29.52%) | loss: 5.373399 | lrm: 1.00 | dt: 209.17ms | tok/sec: 626,619 | bf16_mfu: 27.76 | epoch: 1 pq: 0 rg: 33 | total time: 0.38m | eta: 1.0m
step 00125/00420 (29.76%) | loss: 5.361313 | lrm: 1.00 | dt: 205.67ms | tok/sec: 637,279 | bf16_mfu: 28.24 | epoch: 1 pq: 0 rg: 33 | total time: 0.38m | eta: 1.0m
step 00126/00420 (30.00%) | loss: 5.348839 | lrm: 1.00 | dt: 202.50ms | tok/sec: 647,274 | bf16_mfu: 28.68 | epoch: 1 pq: 0 rg: 34 | total time: 0.39m | eta: 1.0m
step 00127/00420 (30.24%) | loss: 5.342723 | lrm: 1.00 | dt: 206.09ms | tok/sec: 635,987 | bf16_mfu: 28.18 | epoch: 1 pq: 0 rg: 34 | total time: 0.39m | eta: 1.0m
step 00128/00420 (30.48%) | loss: 5.332676 | lrm: 1.00 | dt: 198.55ms | tok/sec: 660,131 | bf16_mfu: 29.25 | epoch: 1 pq: 0 rg: 34 | total time: 0.39m | eta: 1.0m
step 00129/00420 (30.71%) | loss: 5.326879 | lrm: 1.00 | dt: 203.48ms | tok/sec: 644,163 | bf16_mfu: 28.54 | epoch: 1 pq: 0 rg: 34 | total time: 0.40m | eta: 1.0m
step 00130/00420 (30.95%) | loss: 5.319805 | lrm: 1.00 | dt: 201.56ms | tok/sec: 650,281 | bf16_mfu: 28.81 | epoch: 1 pq: 0 rg: 35 | total time: 0.40m | eta: 1.0m
step 00131/00420 (31.19%) | loss: 5.312298 | lrm: 1.00 | dt: 203.42ms | tok/sec: 644,337 | bf16_mfu: 28.55 | epoch: 1 pq: 0 rg: 35 | total time: 0.41m | eta: 1.0m
step 00132/00420 (31.43%) | loss: 5.310145 | lrm: 1.00 | dt: 197.39ms | tok/sec: 664,023 | bf16_mfu: 29.42 | epoch: 1 pq: 0 rg: 35 | total time: 0.41m | eta: 1.0m
step 00133/00420 (31.67%) | loss: 5.304203 | lrm: 1.00 | dt: 203.75ms | tok/sec: 643,297 | bf16_mfu: 28.50 | epoch: 1 pq: 0 rg: 35 | total time: 0.41m | eta: 1.0m
step 00134/00420 (31.90%) | loss: 5.290033 | lrm: 1.00 | dt: 205.32ms | tok/sec: 638,375 | bf16_mfu: 28.28 | epoch: 1 pq: 0 rg: 36 | total time: 0.42m | eta: 1.0m
step 00135/00420 (32.14%) | loss: 5.291105 | lrm: 1.00 | dt: 205.18ms | tok/sec: 638,823 | bf16_mfu: 28.30 | epoch: 1 pq: 0 rg: 36 | total time: 0.42m | eta: 1.0m
step 00136/00420 (32.38%) | loss: 5.289323 | lrm: 1.00 | dt: 214.71ms | tok/sec: 610,470 | bf16_mfu: 27.05 | epoch: 1 pq: 0 rg: 36 | total time: 0.42m | eta: 1.0m
step 00137/00420 (32.62%) | loss: 5.285290 | lrm: 1.00 | dt: 224.88ms | tok/sec: 582,865 | bf16_mfu: 25.82 | epoch: 1 pq: 0 rg: 36 | total time: 0.43m | eta: 0.9m
step 00138/00420 (32.86%) | loss: 5.286334 | lrm: 1.00 | dt: 219.03ms | tok/sec: 598,432 | bf16_mfu: 26.51 | epoch: 1 pq: 0 rg: 36 | total time: 0.43m | eta: 0.9m
step 00139/00420 (33.10%) | loss: 5.278764 | lrm: 1.00 | dt: 230.79ms | tok/sec: 567,932 | bf16_mfu: 25.16 | epoch: 1 pq: 0 rg: 37 | total time: 0.43m | eta: 0.9m
step 00140/00420 (33.33%) | loss: 5.259148 | lrm: 1.00 | dt: 210.98ms | tok/sec: 621,258 | bf16_mfu: 27.53 | epoch: 1 pq: 0 rg: 37 | total time: 0.44m | eta: 0.9m
step 00141/00420 (33.57%) | loss: 5.250661 | lrm: 1.00 | dt: 206.00ms | tok/sec: 636,258 | bf16_mfu: 28.19 | epoch: 1 pq: 0 rg: 37 | total time: 0.44m | eta: 0.9m
step 00142/00420 (33.81%) | loss: 5.253629 | lrm: 1.00 | dt: 211.88ms | tok/sec: 618,603 | bf16_mfu: 27.41 | epoch: 1 pq: 0 rg: 37 | total time: 0.44m | eta: 0.9m
step 00143/00420 (34.05%) | loss: 5.243663 | lrm: 1.00 | dt: 210.86ms | tok/sec: 621,602 | bf16_mfu: 27.54 | epoch: 1 pq: 0 rg: 38 | total time: 0.45m | eta: 0.9m
step 00144/00420 (34.29%) | loss: 5.230942 | lrm: 1.00 | dt: 213.08ms | tok/sec: 615,123 | bf16_mfu: 27.25 | epoch: 1 pq: 0 rg: 38 | total time: 0.45m | eta: 0.9m
step 00145/00420 (34.52%) | loss: 5.228156 | lrm: 1.00 | dt: 213.96ms | tok/sec: 612,602 | bf16_mfu: 27.14 | epoch: 1 pq: 0 rg: 38 | total time: 0.45m | eta: 0.9m
step 00146/00420 (34.76%) | loss: 5.227515 | lrm: 1.00 | dt: 208.60ms | tok/sec: 628,352 | bf16_mfu: 27.84 | epoch: 1 pq: 0 rg: 38 | total time: 0.46m | eta: 0.9m
step 00147/00420 (35.00%) | loss: 5.220859 | lrm: 1.00 | dt: 203.06ms | tok/sec: 645,471 | bf16_mfu: 28.60 | epoch: 1 pq: 0 rg: 39 | total time: 0.46m | eta: 0.9m
step 00148/00420 (35.24%) | loss: 5.214324 | lrm: 1.00 | dt: 201.92ms | tok/sec: 649,129 | bf16_mfu: 28.76 | epoch: 1 pq: 0 rg: 39 | total time: 0.46m | eta: 0.9m
step 00149/00420 (35.48%) | loss: 5.214730 | lrm: 0.99 | dt: 208.10ms | tok/sec: 629,855 | bf16_mfu: 27.91 | epoch: 1 pq: 0 rg: 39 | total time: 0.47m | eta: 0.9m
step 00150/00420 (35.71%) | loss: 5.205551 | lrm: 0.99 | dt: 217.22ms | tok/sec: 603,398 | bf16_mfu: 26.73 | epoch: 1 pq: 0 rg: 39 | total time: 0.47m | eta: 0.9m
step 00151/00420 (35.95%) | loss: 5.194529 | lrm: 0.99 | dt: 199.14ms | tok/sec: 658,197 | bf16_mfu: 29.16 | epoch: 1 pq: 0 rg: 40 | total time: 0.48m | eta: 0.9m
step 00152/00420 (36.19%) | loss: 5.206476 | lrm: 0.98 | dt: 201.10ms | tok/sec: 651,788 | bf16_mfu: 28.88 | epoch: 1 pq: 0 rg: 40 | total time: 0.48m | eta: 0.9m
step 00153/00420 (36.43%) | loss: 5.200661 | lrm: 0.98 | dt: 202.77ms | tok/sec: 646,411 | bf16_mfu: 28.64 | epoch: 1 pq: 0 rg: 40 | total time: 0.48m | eta: 0.9m
step 00154/00420 (36.67%) | loss: 5.189771 | lrm: 0.98 | dt: 219.28ms | tok/sec: 597,749 | bf16_mfu: 26.48 | epoch: 1 pq: 0 rg: 40 | total time: 0.49m | eta: 0.9m
step 00155/00420 (36.90%) | loss: 5.187403 | lrm: 0.97 | dt: 216.08ms | tok/sec: 606,582 | bf16_mfu: 26.88 | epoch: 1 pq: 0 rg: 41 | total time: 0.49m | eta: 0.9m
step 00156/00420 (37.14%) | loss: 5.181015 | lrm: 0.97 | dt: 246.69ms | tok/sec: 531,332 | bf16_mfu: 23.54 | epoch: 1 pq: 0 rg: 41 | total time: 0.49m | eta: 0.9m
step 00157/00420 (37.38%) | loss: 5.172561 | lrm: 0.97 | dt: 196.56ms | tok/sec: 666,832 | bf16_mfu: 29.54 | epoch: 1 pq: 0 rg: 41 | total time: 0.50m | eta: 0.9m
step 00158/00420 (37.62%) | loss: 5.161812 | lrm: 0.96 | dt: 207.07ms | tok/sec: 632,997 | bf16_mfu: 28.05 | epoch: 1 pq: 0 rg: 41 | total time: 0.50m | eta: 0.9m
step 00159/00420 (37.86%) | loss: 5.149510 | lrm: 0.96 | dt: 204.69ms | tok/sec: 640,351 | bf16_mfu: 28.37 | epoch: 1 pq: 0 rg: 42 | total time: 0.50m | eta: 0.9m
step 00160/00420 (38.10%) | loss: 5.150831 | lrm: 0.95 | dt: 208.84ms | tok/sec: 627,609 | bf16_mfu: 27.81 | epoch: 1 pq: 0 rg: 42 | total time: 0.51m | eta: 0.9m
step 00161/00420 (38.33%) | loss: 5.144758 | lrm: 0.95 | dt: 207.37ms | tok/sec: 632,058 | bf16_mfu: 28.00 | epoch: 1 pq: 0 rg: 42 | total time: 0.51m | eta: 0.9m
step 00162/00420 (38.57%) | loss: 5.140461 | lrm: 0.95 | dt: 204.49ms | tok/sec: 640,968 | bf16_mfu: 28.40 | epoch: 1 pq: 0 rg: 42 | total time: 0.51m | eta: 0.9m
step 00163/00420 (38.81%) | loss: 5.130504 | lrm: 0.94 | dt: 217.70ms | tok/sec: 602,076 | bf16_mfu: 26.68 | epoch: 1 pq: 0 rg: 43 | total time: 0.52m | eta: 0.9m
step 00164/00420 (39.05%) | loss: 5.117765 | lrm: 0.94 | dt: 204.96ms | tok/sec: 639,500 | bf16_mfu: 28.33 | epoch: 1 pq: 0 rg: 43 | total time: 0.52m | eta: 0.9m
step 00165/00420 (39.29%) | loss: 5.113174 | lrm: 0.94 | dt: 209.09ms | tok/sec: 626,861 | bf16_mfu: 27.77 | epoch: 1 pq: 0 rg: 43 | total time: 0.52m | eta: 0.9m
step 00166/00420 (39.52%) | loss: 5.098342 | lrm: 0.93 | dt: 200.66ms | tok/sec: 653,218 | bf16_mfu: 28.94 | epoch: 1 pq: 0 rg: 43 | total time: 0.53m | eta: 0.9m
step 00167/00420 (39.76%) | loss: 5.089978 | lrm: 0.93 | dt: 218.84ms | tok/sec: 598,945 | bf16_mfu: 26.54 | epoch: 1 pq: 0 rg: 44 | total time: 0.53m | eta: 0.9m
step 00168/00420 (40.00%) | loss: 5.080129 | lrm: 0.93 | dt: 199.27ms | tok/sec: 657,768 | bf16_mfu: 29.14 | epoch: 1 pq: 0 rg: 44 | total time: 0.53m | eta: 0.9m
step 00169/00420 (40.24%) | loss: 5.085935 | lrm: 0.92 | dt: 207.20ms | tok/sec: 632,572 | bf16_mfu: 28.03 | epoch: 1 pq: 0 rg: 44 | total time: 0.54m | eta: 0.8m
step 00170/00420 (40.48%) | loss: 5.088315 | lrm: 0.92 | dt: 193.99ms | tok/sec: 675,679 | bf16_mfu: 29.94 | epoch: 1 pq: 0 rg: 44 | total time: 0.54m | eta: 0.8m
step 00171/00420 (40.71%) | loss: 5.094060 | lrm: 0.92 | dt: 197.09ms | tok/sec: 665,041 | bf16_mfu: 29.47 | epoch: 1 pq: 0 rg: 44 | total time: 0.54m | eta: 0.8m
step 00172/00420 (40.95%) | loss: 5.086174 | lrm: 0.91 | dt: 201.69ms | tok/sec: 649,860 | bf16_mfu: 28.79 | epoch: 1 pq: 0 rg: 45 | total time: 0.55m | eta: 0.8m
step 00173/00420 (41.19%) | loss: 5.071921 | lrm: 0.91 | dt: 203.90ms | tok/sec: 642,811 | bf16_mfu: 28.48 | epoch: 1 pq: 0 rg: 45 | total time: 0.55m | eta: 0.8m
step 00174/00420 (41.43%) | loss: 5.056256 | lrm: 0.91 | dt: 193.10ms | tok/sec: 678,767 | bf16_mfu: 30.07 | epoch: 1 pq: 0 rg: 45 | total time: 0.55m | eta: 0.8m
step 00175/00420 (41.67%) | loss: 5.057150 | lrm: 0.90 | dt: 240.44ms | tok/sec: 545,143 | bf16_mfu: 24.15 | epoch: 1 pq: 0 rg: 45 | total time: 0.56m | eta: 0.8m
step 00176/00420 (41.90%) | loss: 5.044533 | lrm: 0.90 | dt: 218.34ms | tok/sec: 600,308 | bf16_mfu: 26.60 | epoch: 1 pq: 0 rg: 46 | total time: 0.56m | eta: 0.8m
step 00177/00420 (42.14%) | loss: 5.040474 | lrm: 0.90 | dt: 197.61ms | tok/sec: 663,279 | bf16_mfu: 29.39 | epoch: 1 pq: 0 rg: 46 | total time: 0.57m | eta: 0.8m
step 00178/00420 (42.38%) | loss: 5.036620 | lrm: 0.89 | dt: 228.81ms | tok/sec: 572,836 | bf16_mfu: 25.38 | epoch: 1 pq: 0 rg: 46 | total time: 0.57m | eta: 0.8m
step 00179/00420 (42.62%) | loss: 5.028456 | lrm: 0.89 | dt: 222.91ms | tok/sec: 587,995 | bf16_mfu: 26.05 | epoch: 1 pq: 0 rg: 46 | total time: 0.57m | eta: 0.8m
step 00180/00420 (42.86%) | loss: 5.022560 | lrm: 0.89 | dt: 207.42ms | tok/sec: 631,910 | bf16_mfu: 28.00 | epoch: 1 pq: 0 rg: 47 | total time: 0.58m | eta: 0.8m
step 00181/00420 (43.10%) | loss: 5.028965 | lrm: 0.88 | dt: 207.92ms | tok/sec: 630,391 | bf16_mfu: 27.93 | epoch: 1 pq: 0 rg: 47 | total time: 0.58m | eta: 0.8m
step 00182/00420 (43.33%) | loss: 5.029068 | lrm: 0.88 | dt: 200.79ms | tok/sec: 652,776 | bf16_mfu: 28.92 | epoch: 1 pq: 0 rg: 47 | total time: 0.58m | eta: 0.8m
step 00183/00420 (43.57%) | loss: 5.018739 | lrm: 0.87 | dt: 198.38ms | tok/sec: 660,695 | bf16_mfu: 29.27 | epoch: 1 pq: 0 rg: 47 | total time: 0.59m | eta: 0.8m
step 00184/00420 (43.81%) | loss: 5.014844 | lrm: 0.87 | dt: 205.42ms | tok/sec: 638,083 | bf16_mfu: 28.27 | epoch: 1 pq: 0 rg: 48 | total time: 0.59m | eta: 0.8m
step 00185/00420 (44.05%) | loss: 5.009374 | lrm: 0.87 | dt: 205.76ms | tok/sec: 637,015 | bf16_mfu: 28.22 | epoch: 1 pq: 0 rg: 48 | total time: 0.59m | eta: 0.8m
step 00186/00420 (44.29%) | loss: 5.004833 | lrm: 0.86 | dt: 211.42ms | tok/sec: 619,957 | bf16_mfu: 27.47 | epoch: 1 pq: 0 rg: 48 | total time: 0.60m | eta: 0.8m
step 00187/00420 (44.52%) | loss: 5.000458 | lrm: 0.86 | dt: 214.76ms | tok/sec: 610,330 | bf16_mfu: 27.04 | epoch: 1 pq: 0 rg: 48 | total time: 0.60m | eta: 0.8m
step 00188/00420 (44.76%) | loss: 4.996237 | lrm: 0.86 | dt: 212.33ms | tok/sec: 617,301 | bf16_mfu: 27.35 | epoch: 1 pq: 0 rg: 49 | total time: 0.60m | eta: 0.8m
step 00189/00420 (45.00%) | loss: 4.984970 | lrm: 0.85 | dt: 209.44ms | tok/sec: 625,807 | bf16_mfu: 27.73 | epoch: 1 pq: 0 rg: 49 | total time: 0.61m | eta: 0.8m
step 00190/00420 (45.24%) | loss: 4.978806 | lrm: 0.85 | dt: 207.00ms | tok/sec: 633,200 | bf16_mfu: 28.05 | epoch: 1 pq: 0 rg: 49 | total time: 0.61m | eta: 0.8m
step 00191/00420 (45.48%) | loss: 4.979451 | lrm: 0.85 | dt: 210.36ms | tok/sec: 623,091 | bf16_mfu: 27.61 | epoch: 1 pq: 0 rg: 49 | total time: 0.61m | eta: 0.8m
step 00192/00420 (45.71%) | loss: 4.986125 | lrm: 0.84 | dt: 203.55ms | tok/sec: 643,929 | bf16_mfu: 28.53 | epoch: 1 pq: 0 rg: 50 | total time: 0.62m | eta: 0.8m
step 00193/00420 (45.95%) | loss: 4.975218 | lrm: 0.84 | dt: 204.48ms | tok/sec: 641,010 | bf16_mfu: 28.40 | epoch: 1 pq: 0 rg: 50 | total time: 0.62m | eta: 0.8m
step 00194/00420 (46.19%) | loss: 4.964407 | lrm: 0.84 | dt: 202.23ms | tok/sec: 648,131 | bf16_mfu: 28.72 | epoch: 1 pq: 0 rg: 50 | total time: 0.62m | eta: 0.8m
step 00195/00420 (46.43%) | loss: 4.959899 | lrm: 0.83 | dt: 209.72ms | tok/sec: 624,978 | bf16_mfu: 27.69 | epoch: 1 pq: 0 rg: 50 | total time: 0.63m | eta: 0.8m
step 00196/00420 (46.67%) | loss: 4.941807 | lrm: 0.83 | dt: 204.29ms | tok/sec: 641,596 | bf16_mfu: 28.43 | epoch: 1 pq: 0 rg: 51 | total time: 0.63m | eta: 0.8m
step 00197/00420 (46.90%) | loss: 4.939672 | lrm: 0.83 | dt: 199.47ms | tok/sec: 657,112 | bf16_mfu: 29.11 | epoch: 1 pq: 0 rg: 51 | total time: 0.63m | eta: 0.8m
step 00198/00420 (47.14%) | loss: 4.935501 | lrm: 0.82 | dt: 212.93ms | tok/sec: 615,563 | bf16_mfu: 27.27 | epoch: 1 pq: 0 rg: 51 | total time: 0.64m | eta: 0.8m
step 00199/00420 (47.38%) | loss: 4.929800 | lrm: 0.82 | dt: 203.51ms | tok/sec: 644,069 | bf16_mfu: 28.54 | epoch: 1 pq: 0 rg: 51 | total time: 0.64m | eta: 0.8m
step 00200/00420 (47.62%) | loss: 4.918753 | lrm: 0.82 | dt: 206.50ms | tok/sec: 634,741 | bf16_mfu: 28.12 | epoch: 1 pq: 0 rg: 51 | total time: 0.65m | eta: 0.7m
